optimizer,warmup_iters,out_dir,best_val_loss,train_losses,val_losses,grad_norms
adamw,0,out/adamw_warmup_sweep/warmup_0,1.4772688150405884,"[4.287390232086182, 4.265371799468994, 3.3126981258392334, 3.168086528778076, 2.823446750640869, 2.674726724624634, 2.597683906555176, 2.5639731884002686, 2.5408923625946045, 2.5339128971099854, 2.493722915649414, 2.486319065093994, 2.4809367656707764, 2.4642739295959473, 2.451357841491699, 2.443882942199707, 2.4663705825805664, 2.4476442337036133, 2.4255080223083496, 2.4226222038269043, 2.4030959606170654, 2.3890597820281982, 2.3534045219421387, 2.379944324493408, 2.3462843894958496, 2.35054349899292, 2.245695114135742, 2.313262939453125, 2.2822163105010986, 2.259153127670288, 2.2513530254364014, 2.1891798973083496, 2.1684775352478027, 2.1258320808410645, 2.1004695892333984, 2.059788703918457, 2.0283002853393555, 2.0551977157592773, 1.9838669300079346, 1.9534257650375366, 1.9357235431671143, 1.9367810487747192, 1.9528729915618896, 1.8895591497421265, 1.8989412784576416, 1.881245493888855, 1.8320482969284058, 1.8322128057479858, 1.7782788276672363, 1.8327085971832275, 1.7793381214141846, 1.7570300102233887, 1.666746973991394, 1.7593560218811035, 1.7603448629379272, 1.7438474893569946, 1.7027519941329956, 1.755265474319458, 1.6990594863891602, 1.7000999450683594, 1.7027040719985962, 1.6824110746383667, 1.6319875717163086, 1.6481006145477295, 1.6708428859710693, 1.6483314037322998, 1.6404297351837158, 1.5892343521118164, 1.6206368207931519, 1.6175103187561035, 1.5580213069915771, 1.6274819374084473, 1.576674461364746, 1.6008756160736084, 1.5664503574371338, 1.5439343452453613, 1.5323004722595215, 1.5320963859558105, 1.45479154586792, 1.5270189046859741, 1.5425658226013184, 1.5246047973632812, 1.5190308094024658, 1.512333631515503, 1.5150656700134277, 1.4933080673217773, 1.5081804990768433, 1.4894866943359375, 1.492260217666626, 1.4723527431488037, 1.484666109085083, 1.485806941986084, 1.462859869003296, 1.475318431854248, 1.4622126817703247, 1.402890682220459, 1.449223518371582, 1.4397319555282593, 1.4277777671813965, 1.4283738136291504, 1.4427952766418457, 1.4449479579925537, 1.4344782829284668, 1.42414391040802, 1.3401771783828735, 1.4083330631256104, 1.4101800918579102, 1.3901851177215576, 1.4166781902313232, 1.4297912120819092, 1.3674285411834717, 1.416614294052124, 1.4035542011260986, 1.4137414693832397, 1.4206128120422363, 1.395058274269104, 1.3691301345825195, 1.371199607849121, 1.364172339439392, 1.3754611015319824, 1.374894380569458, 1.4087382555007935, 1.3700190782546997, 1.3829751014709473, 1.3452097177505493, 1.3592324256896973, 1.3359299898147583, 1.3735747337341309, 1.3734480142593384, 1.3659096956253052, 1.2671782970428467, 1.3362691402435303, 1.3560289144515991, 1.3326125144958496, 1.319417953491211, 1.3493990898132324, 1.3752057552337646, 1.2975523471832275, 1.3723407983779907, 1.3271310329437256, 1.3620325326919556, 1.3154642581939697, 1.3410394191741943, 1.320919394493103, 1.3258507251739502, 1.3051916360855103, 1.3300715684890747, 1.3048878908157349, 1.3280519247055054, 1.303412675857544, 1.3166747093200684, 1.2926058769226074, 1.3020057678222656, 1.2811193466186523, 1.2777080535888672, 1.302957534790039, 1.2107330560684204, 1.2488319873809814, 1.3043574094772339, 1.287986159324646, 1.3206568956375122, 1.251074194908142, 1.2948075532913208, 1.2725229263305664, 1.3035290241241455, 1.2678544521331787, 1.2502532005310059, 1.2560207843780518, 1.2950029373168945, 1.2444324493408203, 1.2668684720993042, 1.2620642185211182, 1.2304505109786987, 1.282586932182312, 1.2589008808135986, 1.2613654136657715, 1.2634973526000977, 1.2472532987594604, 1.2401437759399414, 1.2458786964416504, 1.2636692523956299, 1.2324764728546143, 1.163980484008789, 1.2530796527862549, 1.256028652191162, 1.2555136680603027, 1.2533248662948608, 1.2556793689727783, 1.2436270713806152, 1.2174221277236938, 1.235170602798462, 1.233497142791748, 1.2171772718429565, 1.2210445404052734, 1.2410740852355957, 1.204725980758667, 1.2357159852981567, 1.240695595741272, 1.1969399452209473, 1.2308322191238403, 1.2357206344604492, 1.212701439857483, 1.1904518604278564, 1.2082234621047974, 1.2131333351135254, 1.2066497802734375, 1.2157642841339111, 1.2192575931549072, 1.1249172687530518, 1.1984009742736816, 1.1897286176681519, 1.185205340385437, 1.2161219120025635, 1.1999545097351074, 1.1743457317352295, 1.168015480041504, 1.195624589920044, 1.179330587387085, 1.202514410018921, 1.1855700016021729, 1.1953816413879395, 1.1969447135925293, 1.2051036357879639, 1.2071843147277832, 1.1877148151397705, 1.2171930074691772, 1.2022061347961426, 1.189697265625, 1.1780281066894531, 1.1867440938949585, 1.1788039207458496, 1.1746007204055786, 1.1875979900360107, 1.201221227645874, 1.0877189636230469, 1.1869332790374756, 1.173762559890747, 1.201093316078186, 1.1632285118103027, 1.2048110961914062, 1.1975630521774292, 1.1625800132751465, 1.1672117710113525, 1.1685104370117188, 1.1803474426269531, 1.1764956712722778, 1.1850059032440186, 1.164792537689209, 1.1484894752502441, 1.1482893228530884, 1.152209997177124, 1.1418782472610474, 1.1456525325775146, 1.1232342720031738, 1.1345257759094238, 1.1499850749969482, 1.162170171737671, 1.158395528793335, 1.161734938621521, 1.1301336288452148, 1.0435293912887573, 1.155335545539856, 1.1488876342773438, 1.1279370784759521, 1.1222000122070312, 1.123661756515503, 1.1456815004348755, 1.1355057954788208, 1.1444218158721924, 1.1530041694641113, 1.1487886905670166, 1.1264967918395996, 1.1212644577026367, 1.1194363832473755, 1.0923676490783691, 1.1206027269363403, 1.148904800415039, 1.1234620809555054, 1.097962737083435, 1.124323844909668, 1.1308774948120117, 1.1016422510147095, 1.1314786672592163, 1.1273677349090576, 1.138554573059082, 1.104851245880127, 1.0115032196044922, 1.117143154144287, 1.1117554903030396, 1.1028494834899902, 1.1052131652832031, 1.1189179420471191, 1.0975223779678345, 1.128872036933899, 1.1125926971435547, 1.111538290977478, 1.0643634796142578, 1.1103249788284302, 1.0981922149658203, 1.0866937637329102, 1.123985767364502, 1.0914855003356934, 1.0813971757888794, 1.1247379779815674, 1.0970337390899658, 1.082532525062561, 1.0773941278457642, 1.1052781343460083, 1.0843850374221802, 1.075850248336792, 1.0793445110321045, 1.073118805885315, 0.9749577045440674, 1.0753264427185059, 1.0770413875579834, 1.0969092845916748, 1.0921659469604492, 1.107222318649292, 1.0690243244171143, 1.0833649635314941, 1.0996721982955933, 1.089155912399292, 1.0745878219604492, 1.092246174812317, 1.0578513145446777, 1.0880705118179321, 1.0781683921813965, 1.0692799091339111, 1.091408610343933, 1.1121065616607666, 1.0496768951416016, 1.0645039081573486, 1.0860674381256104, 1.058192253112793, 1.0606648921966553, 1.0456211566925049, 1.05772066116333, 1.0502047538757324, 0.9429702162742615, 1.063979148864746, 1.0624425411224365, 1.0664849281311035, 1.0451202392578125, 1.0332975387573242, 1.039621353149414, 1.043022632598877, 1.0673866271972656, 1.0495960712432861, 1.0490517616271973, 1.0567617416381836, 1.026663064956665, 1.0555782318115234, 1.0377702713012695, 1.0538349151611328, 1.0553362369537354, 1.0434787273406982, 1.0423399209976196, 1.0452187061309814, 1.080623745918274, 1.0546326637268066, 1.053492784500122, 1.0332129001617432, 1.0513668060302734, 1.0227108001708984, 0.9112215638160706, 1.0045684576034546, 1.0148297548294067, 1.031851053237915, 1.054591178894043, 1.0378249883651733, 1.0311603546142578, 1.0593173503875732, 1.0438215732574463, 1.0364320278167725, 1.0316162109375, 1.0316673517227173, 1.0132317543029785, 1.0131280422210693, 1.0246953964233398, 1.0234004259109497, 1.0198867321014404, 1.0446795225143433, 1.0402882099151611, 1.0163238048553467, 1.0411113500595093, 0.9750019311904907, 0.9858092069625854, 1.020093560218811, 1.0095900297164917, 1.0133090019226074, 0.8791386485099792, 1.004323959350586, 1.0499433279037476, 1.0378401279449463, 1.0309898853302002, 1.0003985166549683, 1.0270626544952393, 1.0290839672088623, 0.9995083212852478, 1.011650800704956, 0.9934499263763428, 0.9967484474182129, 0.9754353761672974, 0.9973543882369995, 0.9976005554199219, 1.0005488395690918, 0.9944280385971069, 1.006504774093628, 0.9813958406448364, 1.0032389163970947, 0.9815738797187805, 0.9957292079925537, 1.020826816558838, 1.0092535018920898, 1.023703694343567, 0.9941467642784119, 0.8542217016220093, 0.972705602645874, 0.9949543476104736, 0.9998947381973267, 0.9970500469207764, 0.9959671497344971, 0.9842089414596558, 0.9810938835144043, 0.9755768775939941, 1.002800464630127, 0.9507110118865967, 1.0197734832763672, 0.9789302349090576, 0.9932279586791992, 0.9740941524505615, 0.9908440113067627, 0.9818927049636841, 0.9703654050827026, 0.9855210781097412, 0.9793630242347717, 0.995330274105072, 0.9643540382385254, 0.9861014485359192, 0.9750218391418457, 0.9890371561050415, 0.9851290583610535, 0.8260598182678223, 0.9867414236068726, 0.9748359322547913, 0.9760289788246155, 0.9736729860305786, 0.9505888223648071, 0.9391129016876221, 0.9785465002059937, 0.9595546722412109, 0.9770270586013794, 0.9658057689666748, 0.955984890460968, 0.9713915586471558, 0.9621071815490723, 0.9529227614402771, 0.9819246530532837, 0.9629539251327515, 0.9861270785331726, 0.9723877906799316, 0.9631074070930481, 0.9625740051269531, 0.9587721228599548, 0.9596933126449585, 0.9663897752761841, 0.948820173740387, 0.9625517129898071, 0.8034581542015076, 0.9766494035720825, 0.9621996879577637, 0.9578512907028198, 0.965430498123169, 0.9621812105178833, 0.9966418147087097, 0.9620155096054077, 0.9585908651351929, 0.979631245136261, 0.9748690724372864, 0.9452775716781616, 0.9980512857437134, 0.9628592133522034, 0.9334346055984497, 0.9558011293411255, 0.9734435081481934, 0.9805023074150085, 0.9549151659011841, 0.9663364887237549, 0.9642961025238037, 0.9376323223114014, 0.9055376052856445, 0.9523600339889526, 0.9391028881072998, 0.9485832452774048, 0.7884935140609741, 0.9132049083709717, 0.9485087990760803, 0.9300304651260376, 0.9269446730613708, 0.9521492719650269, 0.9398596882820129, 0.9578399062156677, 0.9399186372756958, 0.9408677220344543, 0.9401321411132812, 0.9379064440727234, 0.9388785362243652, 0.9218024015426636, 0.944039523601532, 0.9318819046020508, 0.9106079339981079, 0.9464091062545776, 0.9321140050888062, 0.9298899173736572, 0.9112844467163086, 0.9568450450897217, 0.9515114426612854, 0.9063007831573486, 0.9153708219528198, 0.947357714176178, 0.7708536386489868, 0.9445956945419312]","[4.282278537750244, 2.2912425994873047, 1.8477479219436646, 1.670172929763794, 1.5796600580215454, 1.541208028793335, 1.5039963722229004, 1.4878311157226562, 1.4886326789855957, 1.4772688150405884, 1.482548475265503, 1.4897241592407227, 1.4913489818572998, 1.5081783533096313, 1.5115855932235718, 1.5246909856796265, 1.5458815097808838, 1.558568000793457, 1.5710622072219849, 1.5834040641784668, 1.6019207239151]","[9.905109405517578, 0.8890210390090942, 1.1470446586608887, 0.7640081644058228, 0.5268752574920654, 0.40956708788871765, 0.48940399289131165, 0.41919347643852234, 0.33149248361587524, 0.3610459268093109, 0.3416975140571594, 0.44770899415016174, 0.4125165641307831, 0.4316520690917969, 0.4356505572795868, 0.43743473291397095, 0.48927825689315796, 0.4160022735595703, 0.4474930763244629, 0.3706512749195099, 0.3874613642692566, 0.3569536805152893, 0.45091676712036133, 0.4731503129005432, 0.43172168731689453, 0.41876742243766785, 0.8119179606437683, 0.6252599954605103, 0.5239654779434204, 0.566426157951355, 0.7208392024040222, 0.5231282114982605, 0.49769672751426697, 0.4875527322292328, 0.613434910774231, 0.5627318620681763, 0.5454651117324829, 0.59734708070755, 0.5320680141448975, 0.5204395055770874, 0.5095090270042419, 0.5966813564300537, 0.5310373306274414, 0.6756681203842163, 0.5196746587753296, 0.5204730033874512, 0.5975630879402161, 0.6220360994338989, 0.5130521059036255, 0.5248974561691284, 0.5213459134101868, 0.5643402338027954, 0.5140091776847839, 0.5117806196212769, 0.48840785026550293, 0.5374491810798645, 0.47644785046577454, 0.5752458572387695, 0.5836658477783203, 0.5070351958274841, 0.5058980584144592, 0.4759437143802643, 0.4746564030647278, 0.5092111229896545, 0.49831530451774597, 0.49933922290802, 0.45777350664138794, 0.5109342336654663, 0.4852348566055298, 0.44136422872543335, 0.5033331513404846, 0.47354933619499207, 0.4772196114063263, 0.4603397846221924, 0.46675002574920654, 0.4693434536457062, 0.49363788962364197, 0.4643007814884186, 0.4624879062175751, 0.5054484605789185, 0.4732222855091095, 0.47060123085975647, 0.5076489448547363, 0.4911821782588959, 0.44075343012809753, 0.4425443708896637, 0.49076318740844727, 0.45619094371795654, 0.43732547760009766, 0.44923847913742065, 0.44436782598495483, 0.46468937397003174, 0.5294181108474731, 0.43024468421936035, 0.4746057689189911, 0.44673973321914673, 0.4293097257614136, 0.44583526253700256, 0.4556795060634613, 0.4823704957962036, 0.44895437359809875, 0.4552602171897888, 0.47106146812438965, 0.41993001103401184, 0.4467792212963104, 0.4497157037258148, 0.4634779989719391, 0.46975433826446533, 0.5278556942939758, 0.5013294219970703, 0.43496325612068176, 0.4144327640533447, 0.4886946976184845, 0.4327397346496582, 0.4546220600605011, 0.4259517192840576, 0.4358447194099426, 0.4546566605567932, 0.4537176787853241, 0.4879872798919678, 0.4376780390739441, 0.4074978232383728, 0.4377012848854065, 0.45900464057922363, 0.42131704092025757, 0.4740971326828003, 0.5297111868858337, 0.4373588562011719, 0.4084537923336029, 0.44776490330696106, 0.448002427816391, 0.4234999716281891, 0.4877207577228546, 0.4086063802242279, 0.45733726024627686, 0.46871963143348694, 0.552596926689148, 0.42065945267677307, 0.41396045684814453, 0.38716450333595276, 0.5212146639823914, 0.3931189775466919, 0.3906601369380951, 0.4149866998195648, 0.4131038188934326, 0.4035094082355499, 0.4126940369606018, 0.4228343069553375, 0.46389734745025635, 0.4242643117904663, 0.4558168947696686, 0.4370546340942383, 0.5093872547149658, 0.45297738909721375, 0.4026736915111542, 0.4307851791381836, 0.4067972004413605, 0.4120591878890991, 0.507860541343689, 0.4280698895454407, 0.3869720697402954, 0.4034375250339508, 0.4160516560077667, 0.43618860840797424, 0.4061007499694824, 0.3854714334011078, 0.45244836807250977, 0.40730416774749756, 0.41658949851989746, 0.4251638650894165, 0.4449554979801178, 0.3968053460121155, 0.4043915569782257, 0.4192986786365509, 0.4540192186832428, 0.41786521673202515, 0.4206647276878357, 0.4324348568916321, 0.4022206962108612, 0.39794525504112244, 0.40245556831359863, 0.3842369616031647, 0.4182610809803009, 0.4199061393737793, 0.40341097116470337, 0.40884676575660706, 0.4044026732444763, 0.405325710773468, 0.47781625390052795, 0.43653303384780884, 0.4182392954826355, 0.39895331859588623, 0.41008618474006653, 0.41379714012145996, 0.42205724120140076, 0.4214439392089844, 0.4141635000705719, 0.4598845839500427, 0.420901894569397, 0.4144088327884674, 0.4128701090812683, 0.3909248411655426, 0.39479008316993713, 0.4076290428638458, 0.4275318384170532, 0.4531956613063812, 0.42350128293037415, 0.39830997586250305, 0.41943931579589844, 0.41678425669670105, 0.44446760416030884, 0.4386632740497589, 0.44622474908828735, 0.4231143593788147, 0.4100859761238098, 0.43898165225982666, 0.4609895944595337, 0.4363654851913452, 0.45511364936828613, 0.40149956941604614, 0.4103255867958069, 0.4193832576274872, 0.40540239214897156, 0.4152030646800995, 0.43850353360176086, 0.4211110770702362, 0.4374904930591583, 0.4088481068611145, 0.4127403497695923, 0.425362229347229, 0.44637104868888855, 0.41154614090919495, 0.4350960850715637, 0.4279612600803375, 0.40097683668136597, 0.4145312011241913, 0.49902671575546265, 0.4194636940956116, 0.4382934868335724, 0.42000022530555725, 0.41510406136512756, 0.4606507122516632, 0.4030386209487915, 0.45147398114204407, 0.4561110734939575, 0.4850057065486908, 0.4529089629650116, 0.420855313539505, 0.42973628640174866, 0.43824687600135803, 0.4390322268009186, 0.5276198983192444, 0.42998433113098145, 0.4108538329601288, 0.42616161704063416, 0.41834384202957153, 0.4278590977191925, 0.4279227554798126, 0.457000195980072, 0.4292459785938263, 0.41241326928138733, 0.4800349473953247, 0.4202202260494232, 0.4193743169307709, 0.43025630712509155, 0.49584144353866577, 0.4339544177055359, 0.45009276270866394, 0.45485323667526245, 0.4529270529747009, 0.42000076174736023, 0.4343447983264923, 0.46558988094329834, 0.41502997279167175, 0.4802567958831787, 0.5046449899673462, 0.4285113215446472, 0.42621853947639465, 0.4468510150909424, 0.44339627027511597, 0.45107749104499817, 0.4493071436882019, 0.4444899559020996, 0.4897995591163635, 0.4435369074344635, 0.4525756537914276, 0.4253440797328949, 0.4570145606994629, 0.48820364475250244, 0.44351574778556824, 0.47643721103668213, 0.45475664734840393, 0.4554423987865448, 0.4528334438800812, 0.45610859990119934, 0.44646891951560974, 0.46709591150283813, 0.44560736417770386, 0.4535071849822998, 0.4698077440261841, 0.45362526178359985, 0.46717461943626404, 0.4710659384727478, 0.4851321280002594, 0.47029101848602295, 0.4606826901435852, 0.4984171390533447, 0.484856516122818, 0.4788610637187958, 0.44448626041412354, 0.485326886177063, 0.45346441864967346, 0.5254575610160828, 0.46345871686935425, 0.45049402117729187, 0.49417629837989807, 0.5091310143470764, 0.4521089792251587, 0.4776500165462494, 0.4919421672821045, 0.4565311074256897, 0.48302173614501953, 0.45912474393844604, 0.4750622808933258, 0.45365461707115173, 0.47291284799575806, 0.48029860854148865, 0.48855316638946533, 0.48259544372558594, 0.46251073479652405, 0.5154313445091248, 0.4719669222831726, 0.4705291986465454, 0.4922012388706207, 0.5122236013412476, 0.46757906675338745, 0.5207581520080566, 0.4716110825538635, 0.4848357141017914, 0.46415644884109497, 0.4823499321937561, 0.4610822796821594, 0.5053878426551819, 0.47179484367370605, 0.5258891582489014, 0.4885561168193817, 0.48787999153137207, 0.5221235156059265, 0.5383661389350891, 0.5047703385353088, 0.47944533824920654, 0.4831196069717407, 0.49169081449508667, 0.4852250814437866, 0.5206231474876404, 0.49029475450515747, 0.5063936710357666, 0.5477666258811951, 0.49682706594467163, 0.4925185441970825, 0.4909977912902832, 0.49685871601104736, 0.48677054047584534, 0.4950956404209137, 0.5018404722213745, 0.5031615495681763, 0.5127511024475098, 0.4793212115764618, 0.49230054020881653, 0.4985509216785431, 0.5904472470283508, 0.48243245482444763, 0.5105656385421753, 0.5019208788871765, 0.4928753077983856, 0.5049076676368713, 0.5151077508926392, 0.5283710956573486, 0.5234890580177307, 0.4831872880458832, 0.511116623878479, 0.4993554949760437, 0.5300931334495544, 0.5065537095069885, 0.5147897005081177, 0.496794193983078, 0.49727845191955566, 0.5538617372512817, 0.49829041957855225, 0.5065914392471313, 0.50640869140625, 0.521797239780426, 0.5346465110778809, 0.51809161901474, 0.5304379463195801, 0.5133329629898071, 0.5302259922027588, 0.5286593437194824, 0.5268355011940002, 0.5134112238883972, 0.5279003381729126, 0.5366089940071106, 0.5134903788566589, 0.5059369802474976, 0.517481803894043, 0.5204873085021973, 0.510916531085968, 0.512576699256897, 0.5180255174636841, 0.49843457341194153, 0.5282083749771118, 0.5273159146308899, 0.5192713141441345, 0.5423269271850586, 0.5096234083175659, 0.5103416442871094, 0.5371043086051941, 0.5282167792320251, 0.5725575089454651, 0.5789697766304016, 0.5116892457008362, 0.5173369646072388, 0.5249486565589905, 0.5086868405342102, 0.5393016338348389, 0.5404354333877563, 0.5132864713668823, 0.5333649516105652, 0.5205525159835815, 0.5159154534339905, 0.516884982585907, 0.5344662070274353, 0.5089648365974426, 0.5267248153686523, 0.5418626666069031, 0.5465341806411743, 0.5187788009643555, 0.5398163199424744, 0.5442708134651184, 0.5302572250366211, 0.5317484140396118, 0.5694639682769775, 0.5325710773468018, 0.5327370166778564, 0.5389004349708557, 0.5334653258323669, 0.599334180355072, 0.5328998565673828, 0.5422097444534302, 0.5305032134056091, 0.5313034653663635, 0.5406687259674072, 0.5736817121505737, 0.5371221899986267, 0.5379704833030701, 0.5669838786125183, 0.5486873388290405, 0.5399330258369446, 0.5497890114784241, 0.5777908563613892, 0.54371178150177, 0.5875842571258545, 0.5620556473731995, 0.5388988256454468, 0.5482803583145142, 0.5518773198127747, 0.5576867461204529, 0.5509169101715088, 0.5667859315872192, 0.5481383204460144, 0.5468726754188538, 0.5738705992698669, 0.6370919942855835, 0.6120848655700684, 0.5505092740058899, 0.5450543761253357, 0.5539449453353882, 0.5498585104942322, 0.5500946640968323, 0.5684612989425659, 0.5497421622276306, 0.5694112777709961, 0.5519301295280457, 0.555848240852356, 0.5579088926315308, 0.5622764825820923, 0.5514354109764099, 0.5500305891036987, 0.5564482808113098, 0.5678055882453918, 0.5668419003486633, 0.5621029734611511, 0.5441950559616089, 0.5630063414573669, 0.6212769150733948, 0.5970067977905273, 0.5921571850776672, 0.5465644001960754, 0.5697017908096313, 0.5668354034423828, 0.5788947939872742]"
